id_cliente,recencia,frequencia,valor_total,ticket_medio,tenure_dias,qt_devolucoes,valor_devolvido,R,F,M,segmento,churn_proba,churn_previsto,faixa_risco,churn_real,conjunto
BCF5B1619BFE5BD2424799B453981DB7,41,18,750.01,35.71,411,0,0.0,3,4,3,Atencao,0.14788628886553298,0,Baixo,0,teste
4A5FA1A4FD3F243EAD946D86D41B4255,9,84,2807.72,30.19,423,0,0.0,4,5,5,Campeoes,0.021492241834881545,0,Baixo,0,treino
7A0FFA18E4B4ADD508693ECF0E0F492F,3,63,3376.13,52.75,418,0,0.0,5,5,5,Campeoes,0.01575043007725584,0,Baixo,0,treino
0E25AF0C121E729850801129BE8E85B0,0,263,13638.41,42.62,422,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
B16298706FF59B34DC93B013098E9779,2,38,6477.84,137.83,418,0,0.0,5,5,5,Campeoes,0.019996028688566474,0,Baixo,0,treino
16A2DC159E8056CA0F07B21FEE2FDD56,2,114,6031.22,45.35,421,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,teste
E6BE4D524AAECA7B09111AB36717B62E,2,40,2809.17,65.33,421,1,89.29,5,5,5,Campeoes,0.015341711608221398,0,Baixo,0,treino
8C55165C106DBC5E9FF8F779A959DACA,2,190,12434.11,53.14,423,0,0.0,5,5,5,Campeoes,0.01575043007725584,0,Baixo,0,treino
2C01D0B37B96887B7522B1A3B5EB19EF,0,117,2488.58,15.85,421,0,0.0,5,5,4,Campeoes,0.013821883961528711,0,Baixo,0,treino
84970E62F3328799CFE7D813D50385FA,9,33,6988.13,211.76,407,0,0.0,4,4,5,Campeoes,0.03207362303450727,0,Baixo,0,treino
4DFF6A99E4AF81D0AADC11C99C77403F,25,20,2919.52,116.78,379,0,0.0,4,4,5,Campeoes,0.05759736284381916,0,Baixo,0,teste
4E1FDF8735180DDA76D01A09EEB005E9,2,68,6717.73,90.78,419,0,0.0,5,5,5,Campeoes,0.01575043007725584,0,Baixo,0,treino
95522A7790E02580CB64895F5B5A9672,10,43,3630.74,72.61,423,0,0.0,4,5,5,Campeoes,0.026680100094561537,0,Baixo,0,treino
CDF070694F55FA9CB77B819BD938AF90,5,55,14930.23,266.61,396,0,0.0,4,5,5,Campeoes,0.018724987091314295,0,Baixo,0,treino
D09679F0BE04A4997122DBD415CE4FBF,1,177,10347.45,54.75,421,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
DF3B090745F5A7365CB2EEDA5D1B8FAC,1,57,3822.57,63.71,423,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,teste
C9AEEAA85FEECF987BCDE8D26CEF28CC,36,52,4392.14,78.43,423,0,0.0,3,5,5,Atencao,0.07657117606186091,0,Baixo,0,teste
E7FFD35C0CEE2501F9733A62759E6503,0,183,9979.53,40.08,423,1,25.66,5,5,5,Campeoes,0.015110782559192048,0,Baixo,0,treino
431DB6B3053692540A5B4D2D6823DD29,8,30,4260.56,129.11,419,0,0.0,4,4,5,Campeoes,0.024468438825947233,0,Baixo,0,treino
A59029C5A6032C59DE669A82A222DDAF,63,17,2939.33,133.61,401,0,0.0,3,4,5,Atencao,0.14744673609794923,0,Baixo,0,teste
C13BDCC89C9FB55C36D960C35C6FEB83,2,36,2785.77,75.29,418,0,0.0,5,5,5,Campeoes,0.019996028688566474,0,Baixo,0,treino
D79094BA7EAC782E371AA57EF6AB126A,1,34,2194.03,59.3,168,0,0.0,5,5,4,Campeoes,0.022084564767810802,0,Baixo,0,treino
77F06B558722891BDD9ACCE58C2EEBB6,0,160,5944.88,36.47,422,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,teste
23987D3A8F436D0AB1485B1CDE122D0A,0,71,1829.77,22.31,419,0,0.0,5,5,4,Campeoes,0.023392541290446576,0,Baixo,0,treino
FD3ABD845CD50D31204FD9D7015FDA98,0,38,10036.98,264.13,422,0,0.0,5,5,5,Campeoes,0.02260576245005256,0,Baixo,0,treino
C218C7D87E083E0D27762BBA12E278FD,1,65,3031.02,45.24,417,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,teste
344F1F607FBA8A39614FEB02FB3FA330,1,114,6797.15,49.25,423,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
6CA2DB70228F8FD2C1C8202F2FC1D168,3,9,702.55,78.06,150,0,0.0,5,3,3,Leais,0.09172205050912173,0,Baixo,0,treino
ED14FCEE9007C07E75E0070B962B24F6,0,27,1125.31,38.8,330,0,0.0,5,4,4,Campeoes,0.036158408151267606,0,Baixo,0,teste
32E44CDFEB4994FF0BCD3A9A93AEC796,2,18,1492.84,74.64,418,0,0.0,5,4,4,Campeoes,0.047846105876349486,0,Baixo,0,teste
8E968922F9D71BBAB15EB44E76A6E8C1,19,19,1176.81,61.94,416,0,0.0,4,4,4,Campeoes,0.08170875479486672,0,Baixo,0,treino
2607A36C1621C1A3EA227D3803D79828,11,18,2213.84,122.99,421,0,0.0,4,4,4,Campeoes,0.04814063797984264,0,Baixo,0,teste
3B59BF3AF6E361CC2D72C765F498F1EF,3,67,5426.6,70.48,419,0,0.0,5,5,5,Campeoes,0.01575043007725584,0,Baixo,0,treino
C7BBAB090B423F020E91318CD5F4AF6E,1,185,9992.31,43.44,423,1,43.48,5,5,5,Campeoes,0.015110782559192048,0,Baixo,0,treino
CD574CD0BBEA94803F2F1CD1434A1F0C,2,87,9095.63,102.2,416,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
BB053AFB7FB7CDDC35C5147AA5B539B7,12,1,70.32,70.32,12,0,0.0,4,1,1,Novos/Promissores,0.7458333346714898,1,Alto,0,treino
0D7C479E4CBB1775B3FA36C7CEB617C6,5,107,12890.2,114.07,423,0,0.0,4,5,5,Campeoes,0.01608638575615012,0,Baixo,0,treino
1C6FBBF1CF81F13580249ACF931A8823,1,121,11572.98,90.41,359,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
E3A6C66B21EFEE3CAD2955253B69C99E,2,70,4798.41,67.58,387,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
7F8A5685FFA445744A989257694C1A24,1,53,6841.68,126.7,407,0,0.0,5,5,5,Campeoes,0.01575043007725584,0,Baixo,0,teste
13F20965DAD6B8E8DAE7F223AF8C20CB,8,23,951.8,38.07,252,0,0.0,4,4,4,Campeoes,0.04090316397262762,0,Baixo,0,treino
DB554091A9CC42B025EB885E151C64F0,50,35,1245.07,35.57,416,0,0.0,3,5,4,Atencao,0.1321177785081047,0,Baixo,0,treino
C2A60AFD6B5B7F364D2C3CA75876E41E,2,195,10972.03,50.33,421,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
AE4DB55F961C1B7B4536E347A49EC56F,2,15,946.81,59.18,410,0,0.0,5,4,4,Campeoes,0.08494059696108532,0,Baixo,0,teste
7F540B899054AF71A124FCA0DBAF8B56,184,7,1334.74,166.84,405,0,0.0,2,3,4,Hibernando,0.6288934409861423,1,Alto,0,treino
DB0800C04D4189DB150E9CC9D5F06398,4,20,1526.08,76.3,418,0,0.0,5,4,4,Campeoes,0.047846105876349486,0,Baixo,0,teste
706FB319281AB574C8CE47A5FFE8733B,1,53,4994.45,81.88,423,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
97707DD0DBF85E31A0D09DACB6998031,11,36,2618.87,72.75,401,0,0.0,4,5,4,Campeoes,0.026301562968710477,0,Baixo,0,teste
E58106F1C1C2EE06CBD154CE1D8C70FE,0,106,7917.22,68.85,421,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
4CBC0EDE73D930EE01C53E0C0CCEA3B0,2,75,7549.94,100.67,421,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
C6EAB7E591C869E83C46B4C100191F3D,2,132,5957.77,43.17,420,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,teste
04FC736518F1D7B03D96CA8BE61D9530,1,94,3932.53,33.05,273,0,0.0,5,5,5,Campeoes,0.015940454677697197,0,Baixo,0,teste
1A02F04B619FE77F1E5F01BDA9CD4A0A,2,30,4577.37,147.66,423,0,0.0,5,4,5,Campeoes,0.02482525851185018,0,Baixo,0,treino
38F737C5DD62E19D92E5F64CAFD7B0D0,4,83,5722.63,63.58,422,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,teste
DC96D591729C488BA7EF870C29FA177D,10,20,1035.95,51.8,406,0,0.0,4,4,4,Campeoes,0.0700789485241938,0,Baixo,0,treino
D4414B0C40B6C15A197BE259EEBFC6E8,75,15,1227.5,76.72,255,0,0.0,3,4,4,Atencao,0.38255334610150254,0,Medio,0,treino
C74C2576B5D6D725DEABED48A99746A1,262,1,8.76,8.76,262,0,0.0,1,1,1,Perdidos,0.7846230817661054,1,Alto,0,treino
DA5A0135B9EEFA1192EB35FC89C135FF,13,23,1593.14,61.27,423,0,0.0,4,4,4,Campeoes,0.07786916133886577,0,Baixo,0,treino
6AA5DECFF9A6572A9C9FC2EB2FDE12EF,104,6,577.42,96.24,160,0,0.0,2,3,3,Hibernando,0.6573770662331155,1,Alto,0,teste
53028DAA991EAFEF8D245D0AC7E6CB2B,40,66,9930.2,146.03,423,0,0.0,3,5,5,Atencao,0.07867298952811641,0,Baixo,0,treino
F0411AEF981C325621075E7FABEF6D4D,17,17,1222.95,64.37,418,0,0.0,4,4,4,Campeoes,0.08766504709689116,0,Baixo,0,teste
85560B818D3109DD913155E0FAE1DA1E,2,21,1558.19,74.2,389,0,0.0,5,4,4,Campeoes,0.0471401123490681,0,Baixo,0,treino
529BD7E5DF8A1BD0F50B6D272031F7A3,3,53,7237.88,126.98,423,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
FE78D139C84A02ECA3A8BE68AE36A74D,0,33,4345.5,127.81,423,0,0.0,5,4,5,Campeoes,0.021296461432900336,0,Baixo,0,teste
416CE309EFDDDF864D73E3751C82CB89,3,266,12123.0,42.39,419,0,0.0,5,5,5,Campeoes,0.016364031495267987,0,Baixo,0,teste
1A177845576BDD81A22F2DE6B1D01AF6,5,100,5300.14,47.32,419,1,34.84,4,5,5,Campeoes,0.015209376281995703,0,Baixo,0,teste
79A9E913371E059B199DD921F1502394,0,98,5896.29,53.12,390,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
94080D6F7E16F5AFBDD8FDCB818A5330,37,16,3934.14,207.06,401,0,0.0,3,4,5,Atencao,0.0771656561946927,0,Baixo,0,teste
EE5D60790EA6DE7EE0A331A0DFD78D6D,4,79,4798.01,54.52,419,0,0.0,5,5,5,Campeoes,0.01575043007725584,0,Baixo,0,treino
D459AF8D012C213BE363B6CCE16C1BC3,13,22,2413.73,109.71,386,0,0.0,4,4,4,Campeoes,0.045790014245347135,0,Baixo,0,treino
ED59A6EE717B95B102C457BDE858683E,4,52,6407.23,106.79,422,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,teste
85A67376EF49736BAF980E23FE7861F1,85,9,1128.83,94.07,159,0,0.0,2,3,4,Hibernando,0.4996255979412588,1,Medio,0,treino
EE46B7B1394B614FE6041E33ED381BF7,24,46,2747.79,54.96,409,0,0.0,4,5,5,Campeoes,0.06099586176795825,0,Baixo,0,treino
1356A2FAD2435AEA2CE172520CB4DCBF,2,60,2089.77,33.71,423,0,0.0,5,5,4,Campeoes,0.017628557133880875,0,Baixo,0,treino
57C171C7DFBA863196826E942A4DE610,1,89,10285.6,109.42,421,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
5E490EC5E2B56E54A4E57309B21E00BC,3,31,2435.69,78.57,412,0,0.0,5,4,4,Campeoes,0.02318569520707479,0,Baixo,0,treino
BB8F91632F2E9774A712932A895AB4C3,0,50,3868.1,70.33,421,1,57.05,5,5,5,Campeoes,0.012431387928716947,0,Baixo,0,treino
EAE0EF8F6763672F7F593ED21FD40416,1,39,1997.06,51.21,421,0,0.0,5,5,4,Campeoes,0.030056897570676477,0,Baixo,0,teste
8CD0EA8E219F15D68BC13E1E40A29E28,2,126,11013.24,82.19,418,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
10A021913E6EBFDA199EAC14477694BA,9,24,3995.21,147.97,417,0,0.0,4,4,5,Campeoes,0.04224211257215524,0,Baixo,0,treino
226CF082886A8A087E8B01E391F3AC3D,10,28,7631.97,272.57,417,0,0.0,4,4,5,Campeoes,0.012191460133287655,0,Baixo,0,teste
21AB38D4EF850A169EAD9E0F6730D3BD,2,114,4800.04,36.92,415,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
4FDA4B42A7C137726EA33FEA5EC29923,9,127,8079.93,56.11,422,0,0.0,4,5,5,Campeoes,0.0382872748480506,0,Baixo,0,treino
D430DA747F4C2A3B95656DC8D87D7B82,1,84,18231.76,189.91,421,0,0.0,5,5,5,Campeoes,0.018724987091314295,0,Baixo,0,treino
0DD2AF7D8830931C67A0B924248079A7,0,141,5308.84,34.25,421,1,105.21,5,5,5,Campeoes,0.012431387928716947,0,Baixo,0,treino
C5B37CEFA85681F9E5697E978AED533B,3,31,2198.59,61.07,419,0,0.0,5,4,4,Campeoes,0.0269650259108772,0,Baixo,0,treino
36C7A853673FF4B2EC77C1404EF03928,6,16,2462.18,144.83,273,0,0.0,4,4,4,Campeoes,0.030032304891196033,0,Baixo,0,treino
50E14D150F354B624C542CE975954B6E,7,23,2405.6,100.23,410,0,0.0,4,4,4,Campeoes,0.030351514298966143,0,Baixo,0,treino
6409C770150053EEE808BF8FF0671E0C,6,50,2820.47,54.24,411,0,0.0,4,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
65A44D7196823DA3AC7BD82870030768,3,65,2423.62,36.17,375,0,0.0,5,5,4,Campeoes,0.014917734018669604,0,Baixo,0,treino
1BD1997BEB89E72A349B6F04ED2B3B52,8,37,2037.36,53.61,400,0,0.0,4,5,4,Campeoes,0.03486978014800419,0,Baixo,0,treino
7A94DF4A72EFECBFC77E316E5820D68B,0,21,1454.31,69.25,344,0,0.0,5,4,4,Campeoes,0.03893293138863865,0,Baixo,0,treino
ED1EE6A06EC70A1E47D4F74C4359034C,0,57,4926.4,80.76,416,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
1FD867F246DEFFE2C77D82243B61DF16,0,73,9343.05,122.93,413,1,208.48,5,5,5,Campeoes,0.012431387928716947,0,Baixo,0,treino
F4CB9956A0CEE9089B53FDA3BD45EFF5,6,15,810.45,50.65,382,0,0.0,4,4,3,Leais,0.08311454969552198,0,Baixo,0,treino
72F2A6904398D80E4C60F9C5090603D8,1,91,9203.54,89.35,422,0,0.0,5,5,5,Campeoes,0.01575043007725584,0,Baixo,0,treino
B84C6C2E38C7C58B5E41CA5FA412815E,149,6,312.32,52.05,290,0,0.0,2,3,3,Hibernando,0.6276454999399039,1,Alto,0,treino
28EE7C55B2A6B067A41F55EE57508168,1,31,9626.36,310.53,418,0,0.0,5,4,5,Campeoes,0.027577453275568924,0,Baixo,0,treino
DA07F808CE28278E22F38F9397D6E8C5,2,51,2391.95,41.24,409,0,0.0,5,5,4,Campeoes,0.014917734018669604,0,Baixo,0,treino
F69CC0B138B3A3FDF6C55E1C24BC958E,3,90,7871.97,83.74,363,0,0.0,5,5,5,Campeoes,0.01575043007725584,0,Baixo,0,teste
F1A1C4E17F079A7E42E039CD2251D7BC,61,7,594.69,84.96,366,0,0.0,3,3,3,Atencao,0.44903613959782834,1,Medio,0,treino
8945973CAF4F2EDB4303E4A8FB154D77,7,19,2565.6,128.28,365,0,0.0,4,4,4,Campeoes,0.03292636047605023,0,Baixo,0,treino
200ECFAC11FBAF927E2B29970683369C,4,9,519.44,57.72,407,0,0.0,5,3,3,Leais,0.19514076667525554,0,Baixo,0,treino
4E4CFE9B42D252EC727E77909AC5BDAD,14,49,13523.14,245.88,403,0,0.0,4,5,5,Campeoes,0.03314628668169312,0,Baixo,0,teste
23C50F55F4777596B92EBB6BDDAA89D2,26,25,739.81,27.4,376,0,0.0,4,4,3,Leais,0.09097419713890262,0,Baixo,0,treino
F2BF4719F16B465A5A8900AD42F4D47B,8,116,4218.7,32.45,423,0,0.0,4,5,5,Campeoes,0.02101653893688743,0,Baixo,0,treino
58BB8D91647900F6B84D3509BED7ABE8,2,9,1186.54,107.87,394,0,0.0,5,3,4,Leais,0.1420610053797303,0,Baixo,0,teste
8AB5F430C66DF1A220E47D54A4A6F7B0,3,15,1984.87,132.32,201,0,0.0,5,4,4,Campeoes,0.059177487018437766,0,Baixo,0,teste
89A9A0DCF6246A129EEF2FE5E99EAC11,10,10,892.53,89.25,49,0,0.0,4,3,3,Leais,0.1086697536820168,0,Baixo,0,teste
8E6F89DA054B605AE30449525A99807A,2,1,204.19,204.19,2,0,0.0,5,2,2,Novos/Promissores,0.553606407973134,1,Medio,0,teste
9DD04E03541C8FA2898D745E9F383B4E,9,26,1181.2,43.75,412,0,0.0,4,4,4,Campeoes,0.05452378281729732,0,Baixo,0,teste
AD68178FB65ACE9A4DE1BBC9488B42C8,3,43,4171.52,97.01,303,0,0.0,5,5,5,Campeoes,0.019099162881880412,0,Baixo,0,treino
CE675AD29384FCB7D1ADB7D478DD132E,5,39,1668.67,42.79,397,0,0.0,4,5,4,Campeoes,0.02921686119315565,0,Baixo,0,treino
743DFEE684B7C1613E107C4A4900E60D,3,104,3800.85,34.87,406,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,teste
10CD8EAD6BBCAB6755954F60729437C8,17,5,1005.21,201.04,215,0,0.0,4,3,4,Leais,0.3091369339618832,0,Medio,0,treino
3BFDEBF881ED59C5E1BE510B15C77FD3,2,39,5542.36,135.18,423,0,0.0,5,5,5,Campeoes,0.019996028688566474,0,Baixo,0,treino
9DAD42142722644152EF6DA05DA5B1B6,2,69,1018.91,13.96,415,1,3.84,5,5,4,Campeoes,0.01978155089749023,0,Baixo,0,treino
FA38F8840265DCCA020906946A07AD78,67,16,1136.86,71.05,421,0,0.0,3,4,4,Atencao,0.23783362479635123,0,Baixo,0,teste
50CBCABF1A499940C86A0FCD13CDBFA0,9,28,1964.46,67.74,386,0,0.0,4,4,4,Campeoes,0.04979546656765759,0,Baixo,0,teste
ADA34E404A37EC0DFB75F9F3AF71C140,88,3,52.48,17.49,305,0,0.0,2,2,1,Hibernando,0.6948638689794534,1,Alto,0,teste
EC8FDCD34AFFE6BD6F9CE867D3485E06,16,42,3960.79,88.02,418,0,0.0,4,5,5,Campeoes,0.032838668097085445,0,Baixo,0,treino
D906751675114E4F75D6BF30C8A4713A,1,36,10575.04,271.15,297,0,0.0,5,5,5,Campeoes,0.022364711515455382,0,Baixo,0,treino
73E33E150206E0621DCF6E5845539B8D,6,44,861.75,18.34,419,0,0.0,4,5,3,Leais,0.038840990015760864,0,Baixo,0,teste
58B14469A11FA50677CD99F8BA678E04,5,32,1504.3,47.01,407,0,0.0,4,4,4,Campeoes,0.03908454676130369,0,Baixo,0,treino
0175C4AC808B1FB8840C8EB7433CE0C6,12,28,1492.27,53.3,365,0,0.0,4,4,4,Campeoes,0.059304314944366804,0,Baixo,0,treino
0AE0AC6DF520E3C4CA1F249D2B1EF323,12,9,1935.2,215.02,371,0,0.0,4,3,4,Leais,0.24192481679396197,0,Baixo,0,treino
A320D834E0CBC3B55175D3FFAC5C915C,4,40,3583.13,87.39,349,0,0.0,5,5,5,Campeoes,0.01887220576754652,0,Baixo,0,teste
DEFA4D20BB119DE3D3BA3454DB5A26ED,30,7,352.46,50.35,356,0,0.0,3,3,3,Atencao,0.4289720357812564,1,Medio,0,teste
A9DED64E94E494E7E615FCFD63E30E1F,5,40,4386.95,107.0,416,0,0.0,4,5,5,Campeoes,0.019996028688566474,0,Baixo,0,treino
84247CAC5C88DD18610D3532A34A9749,0,72,1935.71,24.82,403,0,0.0,5,5,4,Campeoes,0.023392541290446576,0,Baixo,0,treino
E02977005B9A11E07F2C44CC1EF0AF6D,2,34,2464.96,72.5,357,0,0.0,5,5,4,Campeoes,0.019870331822834996,0,Baixo,0,treino
C0CB8B3959C26B787A14D25639DB7FBA,2,54,7276.53,123.33,419,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,teste
8025A0E2FB82A70F9735F77C8353A503,2,51,3667.31,69.19,418,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,teste
E3714115477CED772198603996D413CC,16,15,1741.89,116.13,311,0,0.0,4,4,4,Campeoes,0.0942909869315784,0,Baixo,0,treino
E2979DA353CE6310EA32BACCDCB6A5FC,15,183,16710.04,65.27,423,2,71.0,4,5,5,Campeoes,0.04666262235238118,0,Baixo,0,treino
C61CAFB89292FEDBD6B001F66056F39D,1,45,4878.43,108.41,419,0,0.0,5,5,5,Campeoes,0.01886915198905803,0,Baixo,0,treino
C778A4A14A19B41C1B3794ED059A8425,38,5,149.54,29.91,423,0,0.0,3,3,2,Atencao,0.5128401701528079,1,Medio,0,treino
B99291EA8BF1A2B32B9BC561CE2236E7,13,31,1539.87,46.66,402,0,0.0,4,4,4,Campeoes,0.05371986984328642,0,Baixo,0,teste
E148D6B428E51897FD1C812E292C9D86,24,40,3147.91,76.78,413,0,0.0,4,5,5,Campeoes,0.04596027864805952,0,Baixo,0,treino
8C52296C2D7BC6F4266F0D5B45B441D6,169,2,43.91,21.96,199,0,0.0,2,2,1,Hibernando,0.7710402131088167,1,Alto,0,teste
67736B827BB903E3E09716E52FC22A8F,6,27,4341.38,155.05,381,0,0.0,4,4,5,Campeoes,0.02112535461716335,0,Baixo,0,teste
4A03614E5E40618F0A2FC3F98FAAA509,0,34,2592.8,76.26,410,0,0.0,5,5,4,Campeoes,0.020989270351998643,0,Baixo,0,treino
BEE35EC9C71907846F7D4255228800D7,9,31,473.36,13.52,393,0,0.0,4,4,3,Leais,0.06045977282562254,0,Baixo,0,treino
BC4D328926200B8AC39FE8F46EA0EA6A,9,37,1525.63,39.12,422,0,0.0,4,5,4,Campeoes,0.042086206999691435,0,Baixo,0,treino
DF544B2AEB262CC433B507AB6FD1FF2B,0,44,4886.32,108.58,419,0,0.0,5,5,5,Campeoes,0.019996028688566474,0,Baixo,0,treino
C431D4B9C5C96AD7C2AB620753D7B204,1,124,7100.04,51.83,419,0,0.0,5,5,5,Campeoes,0.01575043007725584,0,Baixo,0,treino
031D8A789967EE9B9078107D42E9C795,214,4,411.89,102.97,376,0,0.0,2,2,3,Hibernando,0.6930464930829346,1,Alto,0,treino
9C61031DEF30CA3CD33CF522E0843BAB,27,10,875.17,87.52,295,0,0.0,3,3,3,Atencao,0.1905311666558772,0,Baixo,0,treino
25748C01E0289C78E27E15DD59B81048,2,49,9080.29,181.61,423,0,0.0,5,5,5,Campeoes,0.012725199282149812,0,Baixo,0,treino
4BDAA9590F4B3E71678835A23CF6788C,5,54,6953.76,128.77,418,0,0.0,4,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
F3235009B886C228CC10483FFB5C2893,11,30,1611.85,53.73,197,0,0.0,4,4,4,Campeoes,0.04955997805289497,0,Baixo,0,treino
0BB241817CF9D563BAE7A6ABD6053F42,45,23,1489.38,64.76,355,0,0.0,3,4,4,Atencao,0.1379598853554927,0,Baixo,0,teste
7F5E24962FB37E0B7EAF602DBB85D140,11,6,959.43,159.91,120,0,0.0,4,3,4,Leais,0.1601539844640509,0,Baixo,0,treino
F17C9A15029DDFC4853B4EFDD67FA254,1,121,4676.5,36.25,421,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,teste
E677FF163E5CB29032926E5EC2A1DB97,7,31,4123.0,133.0,416,0,0.0,4,4,5,Campeoes,0.02482525851185018,0,Baixo,0,treino
406474C88BECDAA1DFEDB25C0007FB23,34,14,3244.31,231.74,275,0,0.0,3,4,5,Atencao,0.15813737965871805,0,Baixo,0,treino
6F5EE2E5EF56F128F4F61624C0F1EBB5,3,99,12577.22,116.46,422,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,teste
F2B497AAE2BFC5D01C2F35521496A1D8,0,68,1603.68,20.3,417,0,0.0,5,5,4,Campeoes,0.023392541290446576,0,Baixo,0,treino
2B87BCE427ED2CCA7E111DEAEB68F03D,1,23,855.86,37.21,352,0,0.0,5,4,3,Leais,0.04947412364680279,0,Baixo,0,treino
13DF5621F044D93906BCFA6B5FEC5CDB,7,23,3112.3,135.32,412,0,0.0,4,4,5,Campeoes,0.032480954800078156,0,Baixo,0,treino
5E948637A9CE973E95DEC200D9F1910D,3,78,6153.27,71.55,418,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
C81DF622A9CB00713D1FBB1C9F8CBDA5,0,37,3146.18,78.65,400,0,0.0,5,5,5,Campeoes,0.01999926112299788,0,Baixo,0,treino
732655CEDC24142566B7EF11F2340C93,2,29,1541.46,49.72,404,0,0.0,5,4,4,Campeoes,0.03267780533959263,0,Baixo,0,teste
2F4B7ECC7AFF95AB91C0AF1194757432,36,13,726.1,55.85,267,0,0.0,3,4,3,Atencao,0.1954635691150347,0,Baixo,0,teste
E8536FC57D748AE238EE9E1FA532A132,24,35,5902.4,143.96,407,0,0.0,4,5,5,Campeoes,0.04520820936886791,0,Baixo,0,treino
F23C990076E0B605B8CFD4A85DC6611B,281,1,8.38,8.38,281,0,0.0,1,1,1,Perdidos,0.8349498510407807,1,Alto,0,treino
2C6C91C81100D2137230CBDF835586A2,4,39,1754.38,41.77,414,0,0.0,5,5,4,Campeoes,0.02962716676945982,0,Baixo,0,treino
5C774050DC6E8D4A6ACEA1A3EA514C23,62,7,795.46,113.64,296,0,0.0,3,3,3,Atencao,0.4634278345267367,1,Medio,0,treino
84EAA07EEE859DCC36B8511A45152EEB,0,29,2714.92,87.58,420,0,0.0,5,4,5,Campeoes,0.02482525851185018,0,Baixo,0,treino
E52F69F9A70D368CB2992887D7B56BA0,76,10,822.32,68.53,400,0,0.0,3,3,3,Atencao,0.3739501917845567,0,Medio,0,treino
7867AACBF9BFC5D998F563FA376007D8,0,71,7584.16,103.89,420,0,0.0,5,5,5,Campeoes,0.01598219914502262,0,Baixo,0,treino
CC1B8AF29277ABB4CDDBAEEBAEB6B85A,3,28,2262.07,70.69,423,0,0.0,5,4,4,Campeoes,0.0269650259108772,0,Baixo,0,treino
9E76C35205BF79D97D2C819AEA7D4743,11,10,1212.04,110.19,318,0,0.0,4,3,4,Leais,0.13672844597169764,0,Baixo,0,treino
434059E5F53F98FBD0EB832660A0BF15,11,49,782.56,15.97,398,0,0.0,4,5,3,Leais,0.03704439310069993,0,Baixo,0,treino
B5E38026A0741C8EAD2D84B433A154E8,43,16,743.37,39.12,407,0,0.0,3,4,3,Atencao,0.15982061166027997,0,Baixo,0,teste
9EC723C8F26835B26ABC0FF64F1C1F21,13,53,2284.75,42.31,421,0,0.0,4,5,4,Campeoes,0.027959368225947894,0,Baixo,0,teste
83F37A1E5DD80009375B3905B155828A,40,41,4894.89,119.39,419,0,0.0,3,5,5,Atencao,0.09199936012075122,0,Baixo,0,treino
7E5B9FF7B95B57F9F58BD765EB5A11FA,30,18,640.29,29.1,411,0,0.0,3,4,3,Atencao,0.12010962472598355,0,Baixo,0,treino
240A3B8FB6F6AA2445970094DEAA4E43,6,24,1812.2,75.51,406,0,0.0,4,4,4,Campeoes,0.04618103828818736,0,Baixo,0,teste
8011E6587FDA3339AE0DF68DB2B2BA6E,149,15,1386.63,92.44,401,0,0.0,2,4,4,Em risco (alto valor),0.5606194944527839,1,Medio,0,treino
